lat,lon,temp_avg,temp_min,temp_max,pm_1_avg,pm_1_min,pm_1_max,pm_2_5_avg,pm_2_5_min,pm_2_5_max,pm_10_avg,pm_10_min,pm_10_max,hum_avg,hum_min,hum_max,date
52.191,4.84,4.550621,4.550621,4.550621,33.921112,33.921112,33.921112,36.65873,36.65873,36.65873,37.62171,37.62171,37.62171,75.66795,75.66795,75.66795,2022-11-14
52.182,4.841,7.914791,5.159456,9.504081,42.33843,39.89451,44.951145,45.228657,43.246323,47.570354,45.787277,43.70706,47.614567,71.88118,69.005875,76.39581,2022-11-14
52.183,4.841,6.6592913,5.172808,9.57351,41.08396,39.726933,43.738464,44.17111,43.076782,46.25999,45.05828,44.380047,46.270035,73.46302,68.918884,75.75188,2022-11-14
52.185,4.841,7.228961,4.932478,9.49073,42.658115,38.346676,47.15683,45.64296,41.351,50.006405,46.294697,42.329113,50.177197,70.96131,67.12596,74.81955,2022-11-14
52.191,4.841,8.254368,4.451819,10.168993,45.252296,32.989468,51.44162,48.0851,35.582626,54.397575,48.36907,36.434525,54.397575,68.09795,64.48767,75.26665,2022-11-14
52.191,4.842,4.323643,4.323643,4.323643,31.836906,31.836906,31.836906,34.32719,34.32719,34.32719,35.13434,35.13434,35.13434,75.16136,75.16136,75.16136,2022-11-14
52.192,4.842,7.331769,4.422446,10.241092,41.35822,31.982073,50.734364,44.04431,34.438942,53.64968,44.422394,35.195107,53.64968,69.880974,64.21759,75.54436,2022-11-14
52.192,4.843,7.4105434,4.422446,10.398641,42.332165,33.421516,51.242817,45.093506,35.999664,54.187347,45.495136,36.802925,54.187347,70.40665,64.667725,76.14557,2022-11-14
52.193,4.843,4.409094,4.409094,4.409094,34.171116,34.171116,34.171116,36.79864,36.79864,36.79864,37.609608,37.609608,37.609608,77.1252,77.1252,77.1252,2022-11-14
52.193,4.844,8.420818,4.494544,10.425345,46.398552,35.2605,52.29243,49.275608,37.919277,55.297276,49.53318,38.69195,55.297276,68.44077,63.828476,77.233536,2022-11-14
52.194,4.845,6.480379,4.494544,10.425345,40.27848,35.53483,49.66421,43.03506,38.231945,52.51849,43.57501,39.032196,52.519066,72.46255,62.775604,77.326614,2022-11-14
52.194,4.846,7.4319067,4.422446,10.441367,42.288975,35.618587,48.959362,45.052513,38.327976,51.77705,45.459866,39.137333,51.782394,69.416336,62.06607,76.7666,2022-11-14
52.195,4.846,10.609597,10.609597,10.609597,47.37709,47.37709,47.37709,50.13901,50.13901,50.13901,50.187275,50.187275,50.187275,61.91957,61.91957,61.91957,2022-11-14
52.195,4.847,6.546247,4.465171,10.652323,38.180252,33.45872,46.854195,40.882378,36.01511,49.742695,41.503075,36.789185,49.982265,71.97425,61.66017,77.58296,2022-11-14
52.196,4.848,6.631697,4.521248,10.780498,40.0063,35.713215,47.139874,42.709846,38.382168,49.84864,43.204124,39.13551,49.84864,72.83079,60.891113,78.81894,2022-11-14
52.196,4.849,7.721637,4.593347,10.849927,41.930103,36.016926,47.843277,44.622368,38.652275,50.592464,44.96785,39.343235,50.592464,69.35072,60.161743,78.5397,2022-11-14
52.197,4.849,11.03685,11.03685,11.03685,46.548763,46.548763,46.548763,49.223564,49.223564,49.223564,49.223564,49.223564,49.223564,60.364685,60.364685,60.364685,2022-11-14
52.197,4.85,6.8025985,4.579995,11.247806,38.41268,33.867588,46.856342,40.97268,36.35508,49.548817,41.403484,37.016304,49.548817,72.29927,60.630188,78.28641,2022-11-14
52.198,4.851,6.8577857,4.606698,11.274509,38.72487,33.907486,47.299305,41.356903,36.469467,50.017235,41.853783,37.218884,50.017235,72.73263,61.014725,78.809784,2022-11-14
52.198,4.852,8.004691,4.662775,11.346608,41.14484,36.588688,45.700993,43.84769,39.3683,48.32708,44.261208,40.195335,48.32708,70.02975,60.958252,79.10124,2022-11-14
52.199,4.852,11.44541,11.44541,11.44541,45.221127,45.221127,45.221127,47.819637,47.819637,47.819637,47.819637,47.819637,47.819637,60.827026,60.827026,60.827026,2022-11-14
52.199,4.853,6.9717193,4.662775,11.573586,39.491474,36.597782,43.918697,42.272125,39.407707,46.44237,42.896698,40.271114,46.44237,73.07901,60.367737,79.478134,2022-11-14
52.2,4.854,8.12953,4.62005,11.672388,41.54684,38.96567,43.76518,44.329163,42.009567,46.280025,44.811527,42.992565,46.280025,69.54985,59.942,79.36827,2022-11-14
52.2,4.855,4.662775,4.662775,4.662775,41.464703,41.464703,41.464703,44.64894,44.64894,44.64894,45.627968,45.627968,45.627968,78.97458,78.97458,78.97458,2022-11-14
52.201,4.855,8.246357,4.678797,11.813916,42.776558,42.674156,42.878963,45.661076,45.342888,45.979263,46.181957,45.342888,47.021027,69.56587,59.659714,79.47203,2022-11-14
52.201,4.856,8.259708,4.649423,11.869993,41.95754,41.477406,42.43767,44.81075,44.74526,44.876236,45.350876,44.876236,45.825516,69.53154,59.571213,79.49187,2022-11-14
52.202,4.857,8.377203,4.636072,12.155718,42.287952,41.53087,43.617783,45.16466,44.595505,46.12418,45.710293,44.595505,46.25698,69.5922,59.3759,79.88402,2022-11-14
52.202,4.858,8.451972,4.734874,12.169069,43.05247,41.13481,44.970135,45.978077,44.401672,47.55448,46.529785,45.504765,47.554806,69.6086,59.319443,79.89775,2022-11-14
52.203,4.858,4.804303,4.804303,4.804303,41.68625,41.68625,41.68625,44.95444,44.95444,44.95444,46.02046,46.02046,46.02046,79.93895,79.93895,79.93895,2022-11-14
52.203,4.859,9.841434,4.847028,12.409399,42.29907,40.405293,43.966133,45.011497,42.74819,47.314503,45.355698,42.77398,48.318428,66.000854,58.875397,79.929794,2022-11-14
52.204,4.86,7.3589168,4.777599,12.465476,42.460716,39.86793,44.378735,45.567467,42.35317,47.85353,46.381943,42.590534,48.9829,72.83588,58.854034,79.870285,2022-11-14
52.207,4.86,8.883229,4.932478,12.863355,42.116215,40.193226,43.52517,44.92913,42.51534,46.916466,45.408916,42.530624,48.00379,68.49431,57.47615,79.4171,2022-11-14
52.208,4.86,8.9326315,4.903105,12.962157,43.440895,43.32606,43.55573,46.277702,45.815678,46.739727,46.69369,45.815678,47.571705,68.548096,57.70961,79.38658,2022-11-14
52.214,4.86,8.218509,4.903105,15.071717,38.433846,28.506493,43.659332,41.186867,30.576073,47.090786,41.855904,31.11734,48.21772,70.6255,52.8786,80.03967,2022-11-14
52.215,4.86,7.932542,4.182116,11.600289,32.438522,15.759031,59.02523,34.857243,16.665136,63.706627,35.55202,16.665842,65.60807,74.95443,62.80002,85.55122,2022-11-14
52.204,4.861,8.677614,4.804303,12.550926,42.5669,39.145935,45.987865,45.7898,41.945446,49.63415,46.738678,42.617302,50.860054,69.023415,58.483246,79.56358,2022-11-14
52.205,4.861,8.768405,4.916456,12.620355,42.292282,37.183212,47.401352,45.709644,40.26887,51.15042,46.915318,41.427975,52.402664,68.92271,58.376434,79.46898,2022-11-14
52.206,4.861,7.4862027,4.817654,12.751201,42.45131,36.941616,45.919426,45.795383,39.58909,49.683792,46.900406,40.229977,51.05874,72.28706,58.103302,79.400314,2022-11-14
52.208,4.861,9.031434,4.959182,13.103685,43.608147,43.117424,44.098866,46.47569,45.595055,47.356327,46.917496,45.595055,48.239937,68.43594,57.393753,79.478134,2022-11-14
52.209,4.861,6.907186,4.790951,13.004882,43.240704,41.52324,44.24783,46.31159,43.90926,47.542274,47.02752,43.90926,48.46057,74.0299,56.894775,79.90843,2022-11-14
52.21,4.861,7.6036973,4.790951,13.159761,41.370167,40.773064,42.026608,44.30863,43.684647,45.249,44.994114,43.684647,46.235195,72.16804,56.894775,79.85655,2022-11-14
52.211,4.861,7.8458076,4.975204,13.501564,41.01376,40.387943,41.75334,43.928955,43.61597,44.152584,44.611034,44.152584,44.95645,71.989006,55.8358,80.13733,2022-11-14
52.212,4.861,9.243725,4.959182,13.528267,41.667187,40.757404,42.57697,44.44517,43.866802,45.02354,44.9138,44.804058,45.02354,67.82482,55.649643,80.0,2022-11-14
52.214,4.861,7.4943924,4.988555,14.551003,37.34372,28.966528,43.46054,40.05211,31.024174,46.995655,40.744644,31.517313,48.263172,71.99694,54.242767,79.68413,2022-11-14
52.205,4.862,8.785763,4.777599,12.793926,42.391804,36.688484,48.095127,45.732597,39.615593,51.849598,46.83777,40.615784,53.059753,68.85404,58.15213,79.555954,2022-11-14
52.206,4.862,8.761729,4.860379,12.66308,42.03612,36.690517,47.381725,45.33947,39.57593,51.103012,46.423866,40.525043,52.32269,68.90516,58.30014,79.51018,2022-11-14
52.21,4.862,13.22919,13.22919,13.22919,42.075172,42.075172,42.075172,44.492912,44.492912,44.492912,44.492912,44.492912,44.492912,56.591125,56.591125,56.591125,2022-11-14
52.211,4.862,13.416113,13.416113,13.416113,42.36956,42.36956,42.36956,44.804214,44.804214,44.804214,44.804214,44.804214,44.804214,56.235596,56.235596,56.235596,2022-11-14
52.212,4.862,13.71252,13.71252,13.71252,42.143505,42.143505,42.143505,44.56517,44.56517,44.56517,44.56517,44.56517,44.56517,55.474167,55.474167,55.474167,2022-11-14
52.213,4.862,9.489394,4.988555,14.024948,42.11755,41.296394,43.129517,45.058674,43.93851,46.702095,45.694946,43.93851,48.038578,67.41931,55.07286,79.74364,2022-11-14
52.214,4.862,9.394063,4.988555,14.308003,42.254013,29.675434,52.26428,45.197975,31.90918,56.314583,45.83851,32.572105,57.627922,68.950325,54.540314,83.16319,2022-11-14
52.214,4.863,6.764324,6.542687,6.937895,43.33879,29.162313,50.608948,46.586723,31.375341,54.313683,47.53696,32.049267,55.312893,79.68464,72.866394,83.147934,2022-11-14
52.213,4.864,6.924544,6.924544,6.924544,49.833046,49.833046,49.833046,53.441727,53.441727,53.441727,54.376396,54.376396,54.376396,82.93277,82.93277,82.93277,2022-11-14
52.214,4.864,6.5854115,6.556038,6.614785,28.94746,28.804342,29.090578,31.213617,31.0605,31.366734,31.969662,31.814325,32.125,72.57724,72.51849,72.63599,2022-11-14
52.213,4.865,6.8061595,6.56939,6.924544,42.673023,28.675272,49.921867,45.78989,30.855238,53.484486,46.623714,31.522797,54.35496,79.567154,72.321655,83.22575,2022-11-14
52.213,4.866,6.7469673,6.542687,6.951247,38.93402,29.877104,47.990936,41.77786,32.10673,51.44899,42.538727,32.749954,52.3275,77.66842,72.22095,83.11589,2022-11-14
52.213,4.867,6.7763405,6.628137,6.924544,38.59759,30.00072,47.194466,41.395466,32.271183,50.519753,42.12293,32.956734,51.289124,77.6852,72.25299,83.11742,2022-11-14
52.213,4.868,6.8117223,6.628137,7.036697,39.38634,29.94973,48.677975,42.233757,32.30684,51.911186,42.966522,33.104736,52.45818,77.63561,71.941696,83.35545,2022-11-14
52.213,4.869,6.9147525,6.740291,7.036697,41.72093,30.556746,47.80993,44.763443,33.146366,51.085415,45.57263,34.192123,51.747982,79.21008,71.62584,83.093,2022-11-14
52.214,4.869,6.85378,6.740291,6.967269,37.470467,29.369474,45.571457,40.35397,31.930166,48.77777,41.27005,33.025208,49.51489,77.11375,71.505295,82.7222,2022-11-14
52.214,4.87,6.8738074,6.740291,7.007324,37.11827,29.629702,44.60684,40.06175,32.301163,47.822334,41.07845,33.51639,48.640507,76.9871,71.23674,82.73746,2022-11-14
52.215,4.87,6.8862696,6.684214,7.023346,37.59795,29.506958,45.797127,40.55566,32.193813,49.097332,41.55565,33.437202,49.938892,76.72719,70.83237,82.653534,2022-11-14
52.216,4.871,7.0228605,6.839093,7.178225,40.06113,26.555948,44.36255,43.20828,28.743483,47.753212,44.268326,29.57328,49.102104,79.92355,70.72861,82.2919,2022-11-14
52.216,4.872,6.8773675,6.726939,7.122148,33.181786,25.222807,45.625107,35.726566,27.074902,49.31763,36.5269,27.580053,50.660713,74.1123,70.16098,81.551834,2022-11-14
52.216,4.873,6.9312196,6.740291,7.122148,37.69902,29.049147,46.348892,40.557804,31.141674,49.973938,41.42642,31.672611,51.18023,76.105125,70.621796,81.588455,2022-11-14
52.216,4.874,6.9312196,6.81239,7.050049,37.89224,28.84393,46.940548,40.72409,31.03017,50.418015,41.545013,31.69345,51.39658,75.92431,70.133514,81.7151,2022-11-14
52.216,4.875,6.891609,6.825741,6.967269,34.82906,28.6517,47.010414,37.521088,31.0506,50.36396,38.387394,31.985678,51.182045,73.067314,68.20935,81.6617,2022-11-14
52.216,4.876,6.965934,6.852445,7.079423,36.80868,28.249926,45.367435,39.661236,30.676676,48.645798,40.58621,31.684408,49.488007,75.33531,69.05623,81.614395,2022-11-14
52.216,4.877,7.0153346,6.993972,7.036697,36.518166,29.269917,43.766415,39.410694,31.862936,46.95845,40.40674,33.005703,47.80777,75.258255,69.02571,81.4908,2022-11-14
52.216,4.878,7.008659,6.993972,7.023346,36.351517,29.335371,43.36766,39.196114,31.909744,46.482487,40.14406,33.024414,47.263702,75.69313,69.87105,81.51521,2022-11-14
52.216,4.879,6.999313,6.980621,7.023346,38.538345,29.05756,43.434284,41.429672,31.517067,46.552547,42.278606,32.507683,47.33327,77.6913,69.849686,81.77919,2022-11-14
52.216,4.88,7.071412,6.980621,7.162203,35.966473,29.081654,42.85129,38.70391,31.438877,45.96895,39.545208,32.299477,46.790936,75.896835,69.98091,81.81276,2022-11-14
52.216,4.881,7.0366974,6.951247,7.122148,33.587635,28.460669,43.07302,36.108234,30.67299,46.276917,36.849003,31.396608,47.191093,73.98133,69.80849,82.07675,2022-11-14
52.216,4.882,6.9939723,6.951247,7.036697,36.94125,29.949032,43.933468,39.710396,32.096397,47.324398,40.521202,32.631268,48.411133,75.81215,69.84358,81.780716,2022-11-14
52.216,4.883,7.0224557,6.993972,7.066071,38.648624,30.100613,43.444313,41.656414,32.293587,46.943554,42.64348,32.87475,48.20139,77.89119,69.87105,81.925674,2022-11-14
52.216,4.884,7.036697,7.036697,7.036697,35.811047,29.733616,41.888474,38.494823,31.94522,45.044426,39.280014,32.576187,45.98384,75.65422,69.37666,81.93178,2022-11-14
52.216,4.885,6.952582,6.937895,6.967269,34.975685,29.399216,40.55215,37.545418,31.61229,43.478542,38.247772,32.269196,44.226345,75.146095,68.62286,81.66933,2022-11-14
52.216,4.886,6.9334445,6.881818,6.993972,31.581705,26.902037,39.95154,33.91711,28.957062,42.736748,34.570164,29.595709,43.350742,70.575005,63.8712,81.13069,2022-11-14
52.217,4.886,7.275692,7.204928,7.346456,26.981485,26.400536,27.562437,29.04691,28.43967,29.654148,29.69288,29.094538,30.291222,65.02784,64.05737,65.99831,2022-11-14
52.218,4.886,7.46128,7.46128,7.46128,27.687717,26.904715,28.47072,29.746511,28.912945,30.580078,30.333258,29.492706,31.173811,66.00671,65.683975,66.32944,2022-11-14
52.216,4.887,6.89517,6.852445,6.937895,39.385017,39.05309,39.716946,42.136375,41.786045,42.48671,42.74875,42.39926,43.098236,81.00709,80.7782,81.23598,2022-11-14
52.218,4.887,7.434576,7.434576,7.434576,25.966125,25.966125,25.966125,27.877506,27.877506,27.877506,28.403439,28.403439,28.403439,64.46173,64.46173,64.46173,2022-11-14
52.216,4.888,6.868467,6.868467,6.868467,40.37252,40.37252,40.37252,43.1699,43.1699,43.1699,43.76883,43.76883,43.76883,81.97603,81.97603,81.97603,2022-11-14
52.218,4.888,7.5253677,7.490653,7.560082,26.06001,25.810925,26.309097,27.98183,27.694796,28.268866,28.5141,28.197412,28.830784,64.330505,64.03601,64.625,2022-11-14
52.216,4.889,6.868467,6.868467,6.868467,41.48871,41.48871,41.48871,44.402523,44.402523,44.402523,45.067024,45.067024,45.067024,82.1149,82.1149,82.1149,2022-11-14
52.218,4.889,7.714961,7.714961,7.714961,26.685856,26.685856,26.685856,28.724255,28.724255,28.724255,29.357635,29.357635,29.357635,65.48561,65.48561,65.48561,2022-11-14
52.216,4.89,6.924544,6.924544,6.924544,41.199326,41.199326,41.199326,44.07491,44.07491,44.07491,44.712322,44.712322,44.712322,82.17288,82.17288,82.17288,2022-11-14
52.218,4.89,7.714961,7.714961,7.714961,27.476864,27.476864,27.476864,29.533112,29.533112,29.533112,30.131868,30.131868,30.131868,65.42305,65.42305,65.42305,2022-11-14
52.216,4.891,6.8043785,6.783016,6.825741,41.84289,41.660816,42.02497,44.770966,44.531036,45.010895,45.427822,45.12845,45.727196,82.10269,82.072174,82.13321,2022-11-14
52.219,4.891,7.7924004,7.757686,7.827115,26.922102,26.813396,27.030807,28.880978,28.773489,28.988466,29.397594,29.299465,29.495722,64.62576,64.40527,64.84625,2022-11-14
52.216,4.892,6.783016,6.783016,6.783016,42.525764,42.525764,42.525764,45.60112,45.60112,45.60112,46.3935,46.3935,46.3935,82.15915,82.15915,82.15915,2022-11-14
52.219,4.892,7.912565,7.912565,7.912565,26.907469,26.907469,26.907469,28.823973,28.823973,28.823973,29.288488,29.288488,29.288488,64.13519,64.13519,64.13519,2022-11-14
52.216,4.893,6.81239,6.81239,6.81239,41.254814,41.254814,41.254814,44.3347,44.3347,44.3347,45.224354,45.224354,45.224354,82.023346,82.023346,82.023346,2022-11-14
52.219,4.893,8.051422,8.051422,8.051422,26.590302,26.590302,26.590302,28.468151,28.468151,28.468151,28.907057,28.907057,28.907057,63.750656,63.750656,63.750656,2022-11-14
52.216,4.894,6.832417,6.783016,6.881818,39.127716,39.040356,39.21508,42.067936,41.93827,42.1976,42.935722,42.759293,43.112152,82.26291,82.08743,82.438385,2022-11-14
52.219,4.894,7.981994,7.981994,7.981994,27.075426,27.075426,27.075426,28.978458,28.978458,28.978458,29.413975,29.413975,29.413975,63.73845,63.73845,63.73845,2022-11-14
52.216,4.895,6.967269,6.967269,6.967269,40.312008,40.312008,40.312008,43.285324,43.285324,43.285324,44.109264,44.109264,44.109264,82.44754,82.44754,82.44754,2022-11-14
52.22,4.895,8.122186,8.107499,8.136873,26.11203,25.856573,26.367487,28.00353,27.727175,28.279886,28.49402,28.209854,28.778189,63.951317,63.688095,64.21454,2022-11-14
52.216,4.896,6.980621,6.980621,6.980621,40.815735,40.815735,40.815735,43.874763,43.874763,43.874763,44.769905,44.769905,44.769905,82.52994,82.52994,82.52994,2022-11-14
52.22,4.896,8.251697,8.251697,8.251697,25.420227,25.420227,25.420227,27.297516,27.297516,27.297516,27.820042,27.820042,27.820042,63.13878,63.13878,63.13878,2022-11-14
52.216,4.897,6.911192,6.911192,6.911192,41.61493,41.61493,41.61493,44.804367,44.804367,44.804367,45.80547,45.80547,45.80547,82.3804,82.3804,82.3804,2022-11-14
52.22,4.897,8.350499,8.350499,8.350499,26.204811,26.204811,26.204811,28.178253,28.178253,28.178253,28.764826,28.764826,28.764826,62.955658,62.955658,62.955658,2022-11-14
52.216,4.898,6.9806204,6.967269,6.993972,40.92839,40.416595,41.440186,44.16917,43.606422,44.731922,45.284157,44.694374,45.873936,82.61386,82.526886,82.700836,2022-11-14
52.221,4.898,8.554779,8.449301,8.660257,26.60427,26.174662,27.033882,28.685467,28.212858,29.158077,29.37841,28.88283,29.87399,62.713043,62.653534,62.772552,2022-11-14
52.216,4.899,6.951247,6.951247,6.951247,41.12199,41.12199,41.12199,44.243504,44.243504,44.243504,45.194946,45.194946,45.194946,82.36514,82.36514,82.36514,2022-11-14
52.221,4.899,8.630884,8.630884,8.630884,27.316465,27.316465,27.316465,29.436235,29.436235,29.436235,30.126228,30.126228,30.126228,63.047226,63.047226,63.047226,2022-11-14
52.216,4.9,6.980621,6.980621,6.980621,41.18517,41.18517,41.18517,44.186913,44.186913,44.186913,44.98359,44.98359,44.98359,82.264435,82.264435,82.264435,2022-11-14
52.221,4.9,8.673609,8.673609,8.673609,27.241768,27.241768,27.241768,29.34862,29.34862,29.34862,30.027798,30.027798,30.027798,62.85495,62.85495,62.85495,2022-11-14
52.222,4.9,8.828488,8.828488,8.828488,27.579449,27.579449,27.579449,29.759085,29.759085,29.759085,30.505215,30.505215,30.505215,63.30815,63.30815,63.30815,2022-11-14
52.216,4.901,6.825741,6.825741,6.825741,41.352264,41.352264,41.352264,44.281395,44.281395,44.281395,44.974945,44.974945,44.974945,81.9211,81.9211,81.9211,2022-11-14
52.222,4.901,8.871213,8.871213,8.871213,27.224712,27.224712,27.224712,29.358027,29.358027,29.358027,30.071623,30.071623,30.071623,63.0869,63.0869,63.0869,2022-11-14
52.216,4.902,6.881819,6.868467,6.89517,40.69591,40.473934,40.917892,43.59716,43.387096,43.807224,44.30304,44.123913,44.48217,82.44144,82.275116,82.60776,2022-11-14
52.222,4.902,8.900587,8.900587,8.900587,27.295788,27.295788,27.295788,29.393421,29.393421,29.393421,30.057142,30.057142,30.057142,62.949554,62.949554,62.949554,2022-11-14
52.201,4.903,11.099999,10.6,12.1,26.20143,24.11,27.58,28.57,26.07,30.15,29.741428,26.86,31.48,71.42857,71.0,72.0,2022-11-14
52.202,4.903,10.696153,10.0,14.7,24.857306,22.64,27.39,26.845,24.35,29.9,27.621155,24.93,31.17,71.076935,71.0,72.0,2022-11-14
52.216,4.903,6.967269,6.967269,6.967269,37.78845,37.78845,37.78845,40.53199,40.53199,40.53199,41.2496,41.2496,41.2496,82.62302,82.62302,82.62302,2022-11-14
52.222,4.903,8.913939,8.913939,8.913939,26.440132,26.440132,26.440132,28.371769,28.371769,28.371769,28.888952,28.888952,28.888952,62.487213,62.487213,62.487213,2022-11-14
52.216,4.904,6.980621,6.980621,6.980621,37.86073,37.823948,37.897514,40.527695,40.469086,40.5863,41.14405,41.06072,41.227383,82.45059,82.44296,82.45822,2022-11-14
52.222,4.904,9.020751,8.999389,9.042114,25.882893,25.784088,25.981699,27.590515,27.426653,27.754375,27.866886,27.628546,28.105225,61.3527,60.72937,61.97603,2022-11-14
52.216,4.905,6.980621,6.980621,6.980621,38.55617,38.55617,38.55617,41.261253,41.261253,41.261253,41.875313,41.875313,41.875313,82.38803,82.38803,82.38803,2022-11-14
52.223,4.905,9.154268,9.154268,9.154268,26.575089,26.575089,26.575089,28.309092,28.309092,28.309092,28.56867,28.56867,28.56867,60.460815,60.460815,60.460815,2022-11-14
52.216,4.906,6.967269,6.967269,6.967269,40.25863,40.25863,40.25863,43.12518,43.12518,43.12518,43.81906,43.81906,43.81906,82.38498,82.38498,82.38498,2022-11-14
52.223,4.906,9.338521,9.338521,9.338521,27.256678,27.256678,27.256678,29.337112,29.337112,29.337112,29.982086,29.982086,29.982086,61.069656,61.069656,61.069656,2022-11-14
52.216,4.907,6.959258,6.937895,6.980621,42.911247,42.40916,43.413334,46.00619,45.425777,46.58661,46.795357,46.152885,47.437828,82.069115,81.840225,82.298004,2022-11-14
52.224,4.907,9.443998,9.423971,9.464026,27.378067,27.346172,27.409964,29.436792,29.401695,29.47189,30.045782,30.008963,30.0826,61.448074,61.406876,61.489273,2022-11-14
52.216,4.908,6.937895,6.937895,6.937895,44.642353,44.642353,44.642353,48.033897,48.033897,48.033897,49.070316,49.070316,49.070316,81.55641,81.55641,81.55641,2022-11-14
52.224,4.908,9.562829,9.562829,9.562829,27.265484,27.265484,27.265484,29.269087,29.269087,29.269087,29.81705,29.81705,29.81705,61.351944,61.351944,61.351944,2022-11-14
52.216,4.909,6.937895,6.937895,6.937895,43.36983,43.36983,43.36983,46.736237,46.736237,46.736237,47.83284,47.83284,47.83284,81.44197,81.44197,81.44197,2022-11-14
52.225,4.909,9.705691,9.618905,9.792477,27.192616,27.011045,27.374187,29.03379,28.87106,29.196522,29.38328,29.257265,29.509295,60.954437,60.91858,60.990295,2022-11-14
52.216,4.91,6.924544,6.924544,6.924544,41.797195,41.797195,41.797195,44.904083,44.904083,44.904083,45.788525,45.788525,45.788525,81.66933,81.66933,81.66933,2022-11-14
52.225,4.91,9.875257,9.875257,9.875257,27.96458,27.96458,27.96458,29.708103,29.708103,29.708103,29.879473,29.879473,29.879473,60.019836,60.019836,60.019836,2022-11-14
52.216,4.911,6.852445,6.852445,6.852445,41.002697,41.002697,41.002697,43.88358,43.88358,43.88358,44.541817,44.541817,44.541817,81.829544,81.829544,81.829544,2022-11-14
52.225,4.911,10.003433,10.003433,10.003433,26.675987,26.675987,26.675987,28.265894,28.265894,28.265894,28.337458,28.337458,28.337458,59.989304,59.989304,59.989304,2022-11-14
52.216,4.912,6.937895,6.937895,6.937895,41.88677,41.689465,42.084072,44.818123,44.604263,45.031986,45.47595,45.255543,45.69635,82.290375,82.246124,82.334625,2022-11-14
52.225,4.912,10.086213,10.086213,10.086213,26.536407,26.536407,26.536407,28.15563,28.15563,28.15563,28.274025,28.274025,28.274025,59.696335,59.696335,59.696335,2022-11-14
52.216,4.913,6.967269,6.967269,6.967269,41.29456,41.29456,41.29456,44.16667,44.16667,44.16667,44.79287,44.79287,44.79287,82.438385,82.438385,82.438385,2022-11-14
52.225,4.913,10.171663,10.171663,10.171663,26.45598,26.45598,26.45598,28.148796,28.148796,28.148796,28.36529,28.36529,28.36529,59.76805,59.76805,59.76805,2022-11-14
52.216,4.914,7.007324,7.007324,7.007324,40.95457,40.95457,40.95457,43.82589,43.82589,43.82589,44.4756,44.4756,44.4756,82.51773,82.51773,82.51773,2022-11-14
52.225,4.914,10.198367,10.198367,10.198367,25.767246,25.767246,25.767246,27.525791,27.525791,27.525791,27.874374,27.874374,27.874374,59.6765,59.6765,59.6765,2022-11-14
